"means","Freq"
"3219","5990",2
"3220","5991",2
"3221","5992",2
"3222","5993",3
"3223","5994",2
"3224","5995",1
"3225","5996",2
"3226","5997",1
"3227","5998",5
"3228","6000",3
"3229","6001",1
"3230","6002",1
"3231","6003",2
"3232","6004",3
"3233","6005",1
"3234","6006",1
"3235","6008",2
"3236","6009",2
"3237","6010",1
"3238","6011",5
"3239","6012",1
"3240","6013",2
"3241","6014",1
"3242","6015",1
"3243","6016",1
"3244","6017",1
"3245","6019",2
"3246","6020",1
"3247","6021",1
"3248","6022",2
"3249","6023",1
"3250","6024",1
"3251","6025",4
"3252","6026",1
"3253","6027",3
"3254","6028",4
"3255","6029",3
"3256","6030",2
"3257","6031",4
"3258","6032",4
"3259","6033",2
"3260","6034",2
"3261","6035",2
"3262","6036",1
"3263","6038",2
"3264","6039",1
"3265","6040",2
"3266","6041",4
"3267","6042",2
"3268","6043",3
"3269","6044",4
"3270","6045",3
"3271","6048",5
"3272","6049",4
"3273","6050",1
"3274","6051",2
"3275","6054",2
"3276","6055",2
"3277","6057",1
"3278","6059",1
"3279","6060",3
"3280","6061",4
"3281","6064",3
"3282","6065",2
"3283","6066",3
"3284","6068",1
"3285","6069",2
"3286","6070",2
"3287","6071",2
"3288","6074",3
"3289","6075",4
"3290","6076",2
"3291","6078",3
"3292","6079",3
"3293","6080",2
"3294","6081",3
"3295","6082",1
"3296","6084",1
"3297","6085",2
"3298","6086",4
"3299","6087",1
"3300","6088",2
"3301","6089",2
"3302","6091",3
"3303","6092",3
"3304","6093",2
"3305","6094",3
"3306","6095",2
"3307","6097",1
"3308","6098",2
"3309","6099",1
"3310","6100",3
"3311","6101",1
"3312","6102",1
"3313","6103",1
"3314","6105",1
"3315","6106",1
"3316","6107",2
"3317","6108",1
"3318","6109",3
"3319","6111",1
"3320","6112",1
"3321","6113",4
"3322","6114",3
"3323","6115",2
"3324","6116",2
"3325","6117",1
"3326","6118",5
"3327","6120",2
"3328","6121",1
"3329","6122",3
"3330","6123",3
"3331","6124",2
"3332","6125",2
"3333","6126",2
"3334","6127",2
"3335","6128",1
"3336","6129",1
"3337","6131",2
"3338","6132",3
"3339","6133",1
"3340","6134",3
"3341","6135",1
"3342","6136",4
"3343","6137",2
"3344","6138",1
"3345","6141",2
"3346","6142",2
"3347","6143",2
"3348","6144",1
"3349","6145",1
"3350","6146",4
"3351","6147",1
"3352","6148",1
"3353","6149",2
"3354","6150",5
"3355","6151",1
"3356","6152",1
"3357","6153",2
"3358","6156",1
"3359","6158",3
"3360","6160",1
"3361","6161",3
"3362","6162",1
"3363","6163",2
"3364","6164",4
"3365","6165",2
"3366","6166",1
"3367","6167",1
"3368","6168",2
"3369","6169",2
"3370","6170",1
"3371","6171",1
"3372","6172",1
"3373","6173",2
"3374","6174",3
"3375","6176",5
"3376","6177",1
"3377","6178",2
"3378","6180",1
"3379","6181",3
"3380","6182",2
"3381","6183",1
"3382","6184",1
"3383","6185",2
"3384","6186",2
"3385","6187",1
"3386","6188",1
"3387","6190",1
"3388","6191",1
"3389","6192",3
"3390","6193",1
"3391","6194",1
"3392","6195",1
"3393","6196",1
"3394","6197",1
"3395","6200",3
"3396","6202",1
"3397","6203",3
"3398","6204",1
"3399","6207",2
"3400","6208",3
"3401","6210",2
"3402","6211",1
"3403","6212",1
"3404","6213",2
"3405","6215",2
"3406","6216",1
"3407","6217",1
"3408","6219",1
"3409","6220",1
"3410","6221",1
"3411","6222",3
"3412","6223",3
"3413","6224",1
"3414","6225",2
"3415","6226",4
"3416","6227",1
"3417","6228",3
"3418","6229",2
"3419","6230",1
"3420","6231",1
"3421","6232",1
"3422","6233",3
"3423","6234",1
"3424","6236",2
"3425","6238",2
"3426","6239",1
"3427","6243",3
"3428","6245",1
"3429","6246",1
"3430","6248",1
"3431","6250",1
"3432","6251",1
"3433","6253",3
"3434","6257",1
"3435","6258",2
"3436","6259",1
"3437","6260",3
"3438","6261",1
"3439","6262",1
"3440","6263",2
"3441","6264",4
"3442","6265",1
"3443","6266",2
"3444","6267",1
"3445","6268",2
"3446","6269",1
"3447","6270",1
"3448","6271",2
"3449","6273",3
"3450","6274",4
"3451","6275",2
"3452","6276",1
"3453","6277",1
"3454","6278",1
"3455","6280",2
"3456","6283",1
"3457","6284",2
"3458","6285",2
"3459","6286",2
"3460","6287",2
"3461","6288",1
"3462","6289",1
"3463","6290",2
"3464","6291",1
"3465","6292",1
"3466","6293",3
"3467","6294",2
"3468","6295",1
"3469","6296",3
"3470","6297",3
"3471","6298",1
"3472","6299",1
"3473","6300",1
"3474","6302",1
"3475","6303",1
"3476","6304",3
"3477","6305",1
"3478","6306",1
"3479","6307",1
"3480","6308",2
"3481","6309",1
"3482","6312",3
"3483","6313",1
"3484","6314",2
"3485","6315",2
"3486","6316",2
"3487","6317",2
"3488","6318",2
"3489","6319",2
"3490","6320",2
"3491","6322",2
"3492","6323",1
"3493","6324",2
"3494","6325",3
"3495","6326",1
"3496","6327",2
"3497","6328",2
"3498","6331",3
"3499","6333",2
"3500","6334",2
"3501","6335",2
"3502","6336",2
"3503","6337",4
"3504","6338",1
"3505","6339",1
"3506","6340",2
"3507","6341",4
"3508","6342",1
"3509","6343",2
"3510","6344",1
"3511","6345",1
"3512","6346",1
"3513","6347",1
"3514","6348",1
"3515","6349",1
"3516","6350",2
"3517","6351",2
"3518","6352",2
"3519","6353",2
"3520","6354",6
"3521","6355",4
"3522","6356",2
"3523","6360",1
"3524","6361",1
"3525","6362",1
"3526","6363",4
"3527","6364",6
"3528","6365",1
"3529","6366",1
"3530","6367",4
"3531","6368",1
"3532","6369",2
"3533","6370",2
"3534","6371",2
"3535","6372",1
"3536","6374",2
"3537","6375",2
"3538","6377",3
"3539","6378",3
"3540","6379",1
"3541","6380",1
"3542","6381",1
"3543","6382",3
"3544","6383",1
"3545","6384",2
"3546","6385",2
"3547","6386",3
"3548","6388",1
"3549","6389",1
"3550","6390",1
"3551","6392",2
"3552","6393",2
"3553","6394",1
"3554","6395",3
"3555","6397",1
"3556","6398",1
"3557","6399",1
"3558","6400",1
"3559","6402",5
"3560","6405",2
"3561","6408",4
"3562","6409",1
"3563","6411",2
"3564","6412",2
"3565","6414",1
"3566","6416",2
"3567","6417",3
"3568","6418",2
"3569","6420",4
"3570","6421",2
"3571","6422",2
"3572","6423",2
"3573","6424",3
"3574","6425",2
"3575","6426",1
"3576","6427",2
"3577","6428",3
"3578","6429",3
"3579","6430",1
"3580","6431",1
"3581","6433",2
"3582","6434",1
"3583","6435",2
"3584","6436",2
"3585","6437",1
"3586","6438",2
"3587","6439",3
"3588","6440",1
"3589","6441",3
"3590","6442",1
"3591","6443",3
"3592","6444",2
"3593","6445",1
"3594","6448",5
"3595","6449",3
"3596","6451",2
"3597","6452",1
"3598","6453",4
"3599","6454",1
"3600","6455",4
"3601","6456",2
"3602","6457",1
"3603","6458",2
"3604","6460",3
"3605","6464",1
"3606","6465",4
"3607","6466",1
"3608","6467",3
"3609","6468",1
"3610","6469",3
"3611","6470",1
"3612","6472",1
"3613","6473",4
"3614","6474",2
"3615","6475",1
"3616","6476",2
"3617","6477",1
"3618","6478",3
"3619","6479",2
"3620","6480",1
"3621","6482",1
"3622","6483",3
"3623","6484",2
"3624","6487",1
"3625","6489",2
"3626","6490",2
"3627","6491",2
"3628","6492",1
"3629","6493",1
"3630","6495",2
"3631","6496",2
"3632","6497",1
"3633","6498",1
"3634","6499",2
"3635","6500",2
"3636","6501",2
"3637","6502",2
"3638","6503",2
"3639","6504",2
"3640","6505",3
"3641","6506",1
"3642","6507",4
"3643","6508",1
"3644","6509",2
"3645","6510",1
"3646","6511",1
"3647","6512",2
"3648","6514",2
"3649","6516",1
"3650","6517",3
"3651","6518",1
"3652","6519",1
"3653","6521",1
"3654","6523",3
"3655","6524",2
"3656","6527",1
"3657","6528",2
"3658","6529",2
"3659","6531",1
"3660","6532",1
"3661","6534",1
"3662","6537",1
"3663","6538",1
"3664","6540",1
"3665","6541",1
"3666","6543",4
"3667","6545",1
"3668","6546",1
"3669","6547",2
"3670","6548",1
"3671","6549",1
"3672","6550",1
"3673","6551",1
"3674","6552",2
"3675","6553",1
"3676","6554",1
"3677","6555",2
"3678","6556",1
"3679","6557",1
"3680","6558",1
"3681","6559",2
"3682","6560",1
"3683","6561",2
"3684","6562",1
"3685","6564",2
"3686","6565",2
"3687","6566",4
"3688","6567",3
"3689","6569",2
"3690","6570",1
"3691","6571",1
"3692","6572",2
"3693","6573",1
"3694","6575",2
"3695","6576",1
"3696","6577",2
"3697","6579",1
"3698","6580",2
"3699","6582",1
"3700","6584",2
"3701","6585",2
"3702","6588",3
"3703","6590",4
"3704","6591",1
"3705","6594",2
"3706","6595",1
"3707","6596",1
"3708","6597",1
"3709","6599",2
"3710","6600",1
"3711","6601",2
"3712","6602",1
"3713","6603",1
"3714","6604",3
"3715","6606",3
"3716","6608",3
"3717","6610",3
"3718","6611",2
"3719","6613",1
"3720","6614",1
"3721","6615",2
"3722","6616",1
"3723","6617",2
"3724","6618",2
"3725","6620",1
"3726","6623",4
"3727","6625",1
"3728","6627",3
"3729","6628",1
"3730","6629",1
"3731","6632",1
"3732","6634",3
"3733","6635",2
"3734","6636",1
"3735","6637",3
"3736","6638",2
"3737","6639",1
"3738","6641",1
"3739","6642",1
"3740","6644",3
"3741","6645",1
"3742","6646",1
"3743","6647",2
"3744","6648",1
"3745","6650",3
"3746","6651",1
"3747","6652",1
"3748","6653",2
"3749","6656",1
"3750","6659",1
"3751","6660",2
"3752","6661",2
"3753","6662",1
"3754","6663",1
"3755","6665",2
"3756","6666",2
"3757","6669",1
"3758","6670",2
"3759","6671",2
"3760","6673",1
"3761","6674",1
"3762","6675",2
"3763","6676",1
"3764","6677",1
"3765","6678",2
"3766","6680",2
"3767","6681",2
"3768","6682",1
"3769","6684",1
"3770","6685",2
"3771","6686",1
"3772","6687",1
"3773","6690",2
"3774","6691",2
"3775","6693",5
"3776","6694",1
"3777","6695",2
"3778","6696",1
"3779","6697",1
"3780","6698",2
"3781","6701",1
"3782","6703",2
"3783","6707",4
"3784","6708",2
"3785","6709",1
"3786","6710",1
"3787","6716",1
"3788","6717",2
"3789","6718",1
"3790","6719",1
"3791","6720",2
"3792","6721",2
"3793","6722",3
"3794","6723",2
"3795","6724",1
"3796","6725",1
"3797","6726",1
"3798","6728",1
"3799","6730",2
"3800","6731",3
"3801","6732",1
"3802","6733",1
"3803","6736",6
"3804","6739",3
"3805","6741",1
"3806","6742",1
"3807","6743",1
"3808","6745",1
"3809","6746",1
"3810","6749",2
"3811","6750",1
"3812","6751",1
"3813","6753",1
"3814","6754",3
"3815","6755",2
"3816","6756",1
"3817","6757",3
"3818","6758",2
"3819","6759",1
"3820","6760",2
"3821","6761",2
"3822","6762",2
"3823","6764",1
"3824","6765",2
"3825","6767",1
"3826","6768",2
"3827","6769",2
"3828","6770",3
"3829","6771",2
"3830","6773",1
"3831","6775",2
"3832","6776",2
"3833","6777",1
"3834","6778",2
"3835","6780",1
"3836","6781",2
"3837","6783",1
"3838","6785",1
"3839","6786",1
"3840","6787",2
"3841","6788",2
"3842","6789",1
"3843","6790",1
"3844","6791",1
"3845","6792",2
"3846","6793",1
"3847","6795",1
"3848","6796",1
"3849","6797",1
"3850","6798",2
"3851","6799",3
"3852","6800",1
"3853","6802",1
"3854","6804",2
"3855","6805",3
"3856","6807",1
"3857","6808",2
"3858","6809",2
"3859","6811",1
"3860","6812",2
"3861","6813",1
"3862","6815",1
"3863","6816",1
"3864","6817",1
"3865","6818",1
"3866","6821",1
"3867","6825",1
"3868","6826",3
"3869","6828",2
"3870","6829",2
"3871","6830",1
"3872","6831",2
"3873","6832",1
"3874","6833",1
"3875","6836",1
"3876","6837",2
"3877","6840",1
"3878","6845",1
"3879","6847",1
"3880","6850",2
"3881","6851",1
"3882","6852",1
"3883","6854",1
"3884","6855",4
"3885","6858",1
"3886","6860",3
"3887","6861",1
"3888","6862",1
"3889","6863",2
"3890","6864",1
"3891","6865",1
"3892","6866",1
"3893","6867",1
"3894","6868",2
"3895","6871",1
"3896","6874",1
"3897","6875",2
"3898","6876",2
"3899","6877",1
"3900","6878",2
"3901","6879",1
"3902","6880",1
"3903","6881",5
"3904","6883",1
"3905","6885",1
"3906","6886",4
"3907","6887",1
"3908","6888",1
"3909","6890",3
"3910","6891",1
"3911","6892",1
"3912","6893",2
"3913","6894",3
"3914","6897",2
"3915","6899",2
"3916","6900",2
"3917","6902",2
"3918","6903",1
"3919","6905",1
"3920","6906",1
"3921","6907",2
"3922","6908",1
"3923","6909",1
"3924","6910",1
"3925","6911",2
"3926","6912",2
"3927","6913",1
"3928","6915",2
"3929","6916",3
"3930","6917",2
"3931","6918",3
"3932","6919",1
"3933","6920",2
"3934","6923",1
"3935","6926",1
"3936","6927",4
"3937","6928",3
"3938","6929",5
"3939","6930",1
"3940","6933",4
"3941","6934",1
"3942","6936",1
"3943","6937",1
"3944","6939",2
"3945","6940",1
"3946","6941",1
"3947","6944",1
"3948","6947",2
"3949","6948",2
"3950","6949",1
"3951","6950",1
"3952","6951",1
"3953","6952",1
"3954","6953",1
"3955","6955",1
"3956","6956",1
"3957","6957",1
"3958","6958",1
"3959","6960",1
"3960","6961",1
"3961","6965",2
"3962","6967",1
"3963","6968",4
"3964","6969",1
"3965","6971",1
"3966","6972",1
"3967","6973",2
"3968","6976",2
"3969","6977",2
"3970","6978",3
"3971","6980",2
"3972","6982",2
"3973","6983",1
"3974","6985",1
"3975","6986",2
"3976","6987",1
"3977","6988",3
"3978","6990",2
"3979","6991",1
"3980","6992",1
"3981","6993",2
"3982","6995",2
"3983","6998",1
"3984","7000",1
"3985","7001",3
"3986","7002",4
"3987","7004",2
"3988","7005",1
"3989","7006",1
"3990","7008",1
"3991","7009",2
"3992","7010",1
"3993","7011",4
"3994","7012",2
"3995","7018",3
"3996","7020",2
"3997","7021",2
"3998","7022",1
"3999","7023",2
"4000","7026",1
"4001","7027",1
"4002","7028",1
"4003","7029",1
"4004","7030",1
"4005","7031",2
"4006","7032",2
"4007","7034",1
"4008","7035",1
"4009","7041",1
"4010","7042",2
"4011","7043",2
"4012","7044",1
"4013","7052",2
"4014","7054",3
"4015","7055",1
"4016","7056",1
"4017","7057",1
"4018","7061",1
"4019","7064",2
"4020","7065",2
"4021","7066",1
"4022","7067",1
"4023","7069",1
"4024","7070",1
"4025","7071",1
"4026","7075",1
"4027","7077",3
"4028","7078",2
"4029","7079",2
"4030","7083",4
"4031","7084",3
"4032","7085",1
"4033","7086",1
"4034","7087",1
"4035","7088",2
"4036","7089",3
"4037","7090",2
"4038","7091",1
"4039","7092",1
"4040","7093",3
"4041","7094",1
"4042","7095",3
"4043","7096",1
"4044","7098",1
"4045","7100",2
"4046","7101",1
"4047","7103",1
"4048","7106",1
"4049","7107",1
"4050","7109",3
"4051","7111",1
"4052","7113",1
"4053","7115",2
"4054","7118",1
"4055","7120",1
"4056","7121",2
"4057","7122",2
"4058","7123",1
"4059","7124",2
"4060","7125",2
"4061","7129",1
"4062","7131",1
"4063","7137",1
"4064","7138",1
"4065","7142",1
"4066","7146",1
"4067","7148",2
"4068","7151",1
"4069","7152",1
"4070","7155",3
"4071","7156",1
"4072","7158",1
"4073","7159",2
"4074","7160",1
"4075","7163",1
"4076","7164",1
"4077","7165",3
"4078","7167",1
"4079","7168",2
"4080","7169",1
"4081","7170",2
"4082","7173",3
"4083","7174",1
"4084","7176",1
"4085","7177",4
"4086","7179",2
"4087","7180",3
"4088","7184",2
"4089","7185",1
"4090","7186",1
"4091","7190",1
"4092","7191",1
"4093","7192",2
"4094","7194",1
"4095","7195",1
"4096","7196",1
"4097","7198",1
"4098","7200",1
"4099","7202",1
"4100","7203",2
"4101","7205",1
"4102","7208",1
"4103","7215",1
"4104","7217",2
"4105","7222",1
"4106","7224",1
"4107","7225",1
"4108","7226",2
"4109","7227",2
"4110","7230",2
"4111","7231",1
"4112","7233",1
"4113","7235",2
"4114","7236",2
"4115","7237",1
"4116","7240",2
"4117","7241",2
"4118","7242",3
"4119","7243",1
"4120","7244",1
"4121","7247",2
"4122","7249",3
"4123","7252",3
"4124","7253",2
"4125","7254",1
"4126","7258",1
"4127","7261",1
"4128","7262",2
"4129","7263",2
"4130","7270",1
"4131","7275",1
"4132","7278",1
"4133","7279",1
"4134","7281",1
"4135","7283",1
"4136","7285",2
"4137","7286",1
"4138","7288",2
"4139","7290",1
"4140","7291",1
"4141","7292",1
"4142","7293",2
"4143","7301",3
"4144","7302",1
"4145","7304",1
"4146","7305",2
"4147","7306",2
"4148","7307",1
"4149","7308",1
"4150","7309",2
"4151","7310",1
"4152","7311",2
"4153","7312",1
"4154","7315",2
"4155","7316",1
"4156","7318",2
"4157","7319",1
"4158","7320",1
"4159","7321",1
"4160","7322",1
"4161","7323",1
"4162","7324",2
"4163","7325",1
"4164","7328",1
"4165","7330",2
"4166","7331",1
"4167","7332",1
"4168","7334",1
"4169","7337",1
"4170","7338",1
"4171","7339",1
"4172","7340",1
"4173","7341",1
"4174","7343",1
"4175","7348",1
"4176","7349",1
"4177","7351",1
"4178","7354",1
"4179","7355",2
"4180","7357",1
"4181","7358",1
"4182","7360",1
"4183","7364",3
"4184","7367",3
"4185","7368",1
"4186","7369",1
"4187","7371",1
"4188","7372",1
"4189","7373",2
"4190","7374",1
"4191","7375",2
"4192","7376",1
"4193","7377",1
"4194","7381",1
"4195","7383",1
"4196","7386",1
"4197","7387",1
"4198","7389",1
"4199","7390",1
"4200","7391",1
"4201","7393",1
"4202","7396",1
"4203","7397",1
"4204","7398",1
"4205","7399",1
"4206","7405",1
"4207","7406",1
"4208","7407",1
"4209","7408",1
"4210","7411",1
"4211","7413",1
"4212","7415",1
"4213","7416",1
"4214","7417",1
"4215","7418",2
"4216","7422",3
"4217","7423",1
"4218","7425",3
"4219","7426",1
"4220","7430",1
"4221","7432",1
"4222","7435",1
"4223","7439",1
"4224","7443",1
"4225","7444",2
"4226","7445",1
"4227","7447",2
"4228","7448",3
"4229","7449",1
"4230","7450",2
"4231","7454",1
"4232","7456",1
"4233","7457",1
"4234","7458",1
"4235","7460",3
"4236","7467",1
"4237","7468",1
"4238","7469",1
"4239","7471",2
"4240","7472",3
"4241","7475",1
"4242","7477",1
"4243","7482",2
"4244","7484",1
"4245","7486",1
"4246","7490",1
"4247","7492",1
"4248","7493",1
"4249","7494",3
"4250","7495",1
"4251","7496",1
"4252","7498",2
"4253","7499",3
"4254","7500",3
"4255","7504",1
"4256","7506",1
"4257","7507",1
"4258","7508",1
"4259","7511",2
"4260","7512",1
"4261","7518",2
"4262","7519",1
"4263","7524",2
"4264","7525",1
"4265","7530",2
"4266","7531",2
"4267","7532",1
"4268","7535",1
"4269","7539",1
"4270","7542",1
"4271","7543",2
"4272","7545",1
"4273","7546",1
"4274","7547",1
"4275","7548",1
"4276","7551",2
"4277","7553",1
"4278","7556",1
"4279","7559",1
"4280","7560",1
"4281","7565",2
"4282","7566",3
"4283","7568",1
"4284","7570",1
"4285","7579",1
"4286","7580",1
"4287","7583",1
"4288","7586",2
"4289","7588",1
"4290","7589",1
"4291","7590",1
"4292","7591",1
"4293","7594",1
"4294","7595",2
"4295","7599",3
"4296","7601",2
"4297","7602",1
"4298","7605",2
"4299","7608",1
"4300","7611",2
"4301","7614",1
"4302","7617",1
"4303","7618",3
"4304","7623",1
"4305","7626",3
"4306","7627",1
"4307","7628",1
"4308","7637",1
"4309","7641",1
"4310","7644",1
"4311","7645",1
"4312","7646",3
"4313","7647",2
"4314","7648",1
"4315","7649",1
"4316","7651",1
"4317","7654",1
"4318","7655",1
"4319","7661",1
"4320","7662",1
"4321","7663",1
"4322","7665",1
"4323","7667",2
"4324","7669",2
"4325","7671",1
"4326","7676",1
"4327","7679",1
"4328","7681",1
"4329","7686",2
"4330","7688",1
"4331","7690",1
"4332","7692",2
"4333","7695",1
"4334","7697",2
"4335","7699",1
"4336","7701",1
"4337","7705",1
"4338","7712",1
"4339","7717",1
"4340","7719",1
"4341","7723",2
"4342","7724",1
"4343","7726",2
"4344","7728",1
"4345","7729",1
"4346","7730",1
"4347","7733",1
"4348","7734",1
"4349","7736",1
"4350","7737",1
"4351","7738",1
"4352","7743",1
"4353","7746",1
"4354","7747",1
"4355","7749",1
"4356","7751",1
"4357","7752",2
"4358","7754",3
"4359","7759",1
"4360","7764",1
"4361","7768",1
"4362","7769",1
"4363","7770",1
"4364","7771",1
"4365","7772",1
"4366","7779",1
"4367","7780",2
"4368","7786",1
"4369","7788",2
"4370","7793",1
"4371","7794",1
"4372","7797",1
"4373","7799",1
"4374","7804",1
"4375","7805",1
"4376","7807",1
"4377","7808",1
"4378","7810",1
"4379","7811",1
"4380","7812",1
"4381","7814",3
"4382","7816",2
"4383","7821",1
"4384","7822",2
"4385","7824",2
"4386","7826",1
"4387","7827",1
"4388","7836",1
"4389","7837",1
"4390","7845",1
"4391","7846",2
"4392","7849",1
"4393","7851",1
"4394","7853",1
"4395","7855",1
"4396","7856",3
"4397","7858",1
"4398","7860",2
"4399","7862",1
"4400","7863",3
"4401","7864",1
"4402","7868",1
"4403","7869",1
"4404","7870",1
"4405","7872",1
"4406","7873",1
"4407","7874",2
"4408","7878",1
"4409","7881",1
"4410","7885",1
"4411","7891",1
"4412","7892",1
"4413","7893",1
"4414","7894",1
"4415","7898",1
"4416","7899",1
"4417","7904",1
"4418","7905",2
"4419","7908",1
"4420","7909",1
"4421","7911",1
"4422","7912",1
"4423","7922",2
"4424","7926",1
"4425","7928",1
"4426","7929",1
"4427","7931",1
"4428","7932",1
"4429","7933",1
"4430","7934",1
"4431","7935",1
"4432","7939",1
"4433","7942",1
"4434","7943",3
"4435","7944",1
"4436","7949",1
"4437","7952",1
"4438","7953",1
"4439","7954",1
"4440","7957",2
"4441","7959",1
"4442","7960",2
"4443","7963",1
"4444","7971",1
"4445","7973",1
"4446","7975",2
"4447","7976",1
"4448","7978",1
"4449","7981",2
"4450","7983",1
"4451","7988",1
"4452","7989",2
"4453","7990",1
"4454","7994",1
"4455","7999",1
"4456","8003",1
"4457","8004",1
"4458","8005",1
"4459","8011",2
"4460","8016",1
"4461","8020",1
"4462","8025",1
"4463","8026",1
"4464","8028",1
"4465","8029",1
"4466","8030",1
"4467","8031",1
"4468","8032",1
"4469","8035",2
"4470","8039",1
"4471","8042",1
"4472","8048",1
"4473","8050",1
"4474","8051",1
"4475","8053",1
"4476","8054",1
"4477","8057",1
"4478","8058",1
"4479","8063",1
"4480","8066",1
"4481","8072",2
"4482","8075",1
"4483","8079",1
"4484","8084",1
"4485","8085",1
"4486","8087",1
"4487","8092",1
"4488","8093",1
"4489","8097",1
"4490","8100",1
"4491","8104",2
"4492","8107",1
"4493","8113",1
"4494","8114",1
"4495","8116",2
"4496","8119",1
"4497","8120",1
"4498","8121",2
"4499","8122",1
"4500","8123",1
"4501","8124",1
"4502","8125",1
"4503","8126",1
"4504","8127",1
"4505","8128",1
"4506","8136",1
"4507","8137",1
"4508","8144",1
"4509","8145",1
"4510","8149",1
"4511","8154",1
"4512","8157",1
"4513","8158",1
"4514","8163",1
"4515","8164",1
"4516","8165",2
"4517","8169",1
"4518","8172",1
"4519","8174",1
"4520","8181",1
"4521","8192",2
"4522","8203",1
"4523","8204",1
"4524","8205",1
"4525","8209",1
"4526","8213",1
"4527","8214",1
"4528","8217",1
"4529","8222",1
"4530","8223",1
"4531","8224",1
"4532","8226",1
"4533","8229",1
"4534","8231",1
"4535","8233",1
"4536","8235",1
"4537","8238",1
"4538","8240",1
"4539","8244",1
"4540","8247",1
"4541","8251",2
"4542","8252",2
"4543","8256",2
"4544","8257",1
"4545","8262",1
"4546","8268",1
"4547","8275",1
"4548","8276",1
"4549","8278",1
"4550","8284",1
"4551","8285",1
"4552","8288",2
"4553","8289",1
"4554","8290",1
"4555","8291",1
"4556","8292",1
"4557","8293",1
"4558","8298",2
"4559","8300",1
"4560","8302",1
"4561","8305",1
"4562","8306",1
"4563","8307",1
"4564","8311",1
"4565","8315",1
"4566","8317",1
"4567","8320",2
"4568","8327",1
"4569","8329",1
"4570","8330",1
"4571","8334",1
"4572","8339",1
"4573","8340",1
"4574","8343",1
"4575","8348",1
"4576","8349",1
"4577","8354",1
"4578","8357",1
"4579","8363",1
"4580","8368",1
"4581","8369",2
"4582","8373",1
"4583","8374",2
"4584","8379",1
"4585","8389",2
"4586","8390",1
"4587","8396",1
"4588","8398",1
"4589","8403",1
"4590","8404",1
"4591","8411",1
"4592","8414",1
"4593","8416",1
"4594","8423",1
"4595","8425",1
"4596","8428",1
"4597","8437",1
"4598","8442",1
"4599","8443",1
"4600","8444",1
"4601","8446",1
"4602","8448",1
"4603","8456",1
"4604","8459",1
"4605","8470",1
"4606","8473",1
"4607","8479",2
"4608","8488",1
"4609","8492",1
"4610","8493",1
"4611","8498",3
"4612","8499",1
"4613","8501",1
"4614","8503",1
"4615","8508",1
"4616","8509",1
"4617","8514",1
"4618","8515",1
"4619","8516",1
"4620","8517",1
"4621","8525",1
"4622","8527",1
"4623","8531",2
"4624","8532",2
"4625","8540",1
"4626","8547",1
"4627","8549",1
"4628","8552",1
"4629","8555",1
"4630","8558",1
"4631","8561",1
"4632","8562",1
"4633","8563",1
"4634","8566",1
"4635","8569",1
"4636","8573",1
"4637","8581",1
"4638","8584",1
"4639","8590",1
"4640","8595",1
"4641","8600",1
"4642","8601",1
"4643","8607",1
"4644","8621",1
"4645","8622",2
"4646","8624",1
"4647","8628",1
"4648","8638",1
"4649","8641",1
"4650","8642",1
"4651","8643",2
"4652","8649",1
"4653","8653",2
"4654","8654",2
"4655","8655",1
"4656","8656",1
"4657","8675",1
"4658","8682",1
"4659","8685",1
"4660","8686",1
"4661","8689",2
"4662","8692",1
"4663","8695",3
"4664","8704",1
"4665","8709",1
"4666","8711",1
"4667","8715",1
"4668","8719",1
"4669","8723",1
"4670","8725",1
"4671","8726",1
"4672","8735",1
"4673","8736",1
"4674","8737",1
"4675","8742",1
"4676","8744",1
"4677","8745",1
"4678","8748",1
"4679","8758",1
"4680","8764",1
"4681","8769",1
"4682","8776",1
"4683","8790",1
"4684","8805",1
"4685","8813",1
"4686","8825",1
"4687","8830",1
"4688","8831",1
"4689","8842",1
"4690","8843",1
"4691","8846",1
"4692","8854",1
"4693","8857",1
"4694","8862",1
"4695","8863",1
"4696","8870",1
"4697","8877",2
"4698","8878",1
"4699","8880",1
"4700","8885",1
"4701","8886",1
"4702","8887",1
"4703","8899",2
"4704","8901",1
"4705","8927",1
"4706","8943",1
"4707","8945",1
"4708","8954",1
"4709","8955",1
"4710","8957",1
"4711","8960",3
"4712","8964",1
"4713","8985",2
"4714","8993",1
"4715","9004",1
"4716","9050",1
"4717","9056",1
"4718","9073",1
"4719","9077",1
"4720","9098",1
"4721","9107",1
"4722","9117",1
"4723","9125",1
"4724","9126",1
"4725","9129",1
"4726","9138",1
"4727","9139",1
"4728","9146",1
"4729","9147",2
"4730","9152",1
"4731","9156",1
"4732","9165",1
"4733","9175",1
"4734","9177",1
"4735","9198",1
"4736","9214",1
"4737","9215",1
"4738","9220",2
"4739","9225",1
"4740","9226",1
"4741","9234",1
"4742","9243",1
"4743","9247",1
"4744","9251",1
"4745","9257",1
"4746","9266",1
"4747","9268",1
"4748","9271",1
"4749","9302",1
"4750","9309",2
"4751","9322",1
"4752","9330",1
"4753","9331",1
"4754","9348",2
"4755","9351",1
"4756","9360",1
"4757","9363",1
"4758","9373",1
"4759","9377",2
"4760","9383",1
"4761","9389",1
"4762","9395",1
"4763","9411",1
"4764","9455",1
"4765","9468",1
"4766","9473",1
"4767","9489",1
"4768","9499",1
"4769","9512",1
"4770","9522",1
"4771","9528",2
"4772","9547",1
