"means","Freq"
"3224","5502",2
"3225","5503",1
"3226","5504",1
"3227","5505",1
"3228","5506",2
"3229","5507",1
"3230","5508",1
"3231","5509",1
"3232","5510",1
"3233","5511",1
"3234","5512",1
"3235","5513",4
"3236","5514",4
"3237","5515",2
"3238","5517",4
"3239","5518",1
"3240","5519",2
"3241","5522",1
"3242","5523",2
"3243","5526",1
"3244","5527",2
"3245","5528",2
"3246","5529",1
"3247","5530",2
"3248","5531",2
"3249","5532",1
"3250","5533",2
"3251","5534",2
"3252","5535",1
"3253","5536",4
"3254","5537",4
"3255","5539",1
"3256","5540",1
"3257","5541",1
"3258","5542",1
"3259","5543",1
"3260","5544",2
"3261","5545",2
"3262","5546",2
"3263","5547",1
"3264","5549",1
"3265","5551",1
"3266","5553",2
"3267","5554",2
"3268","5555",2
"3269","5557",1
"3270","5558",2
"3271","5559",2
"3272","5560",2
"3273","5561",2
"3274","5562",1
"3275","5563",2
"3276","5565",2
"3277","5566",1
"3278","5567",3
"3279","5568",2
"3280","5569",3
"3281","5570",2
"3282","5571",3
"3283","5572",2
"3284","5574",2
"3285","5575",2
"3286","5576",3
"3287","5578",1
"3288","5579",2
"3289","5585",2
"3290","5586",3
"3291","5587",2
"3292","5588",2
"3293","5589",1
"3294","5590",3
"3295","5591",2
"3296","5592",2
"3297","5593",2
"3298","5594",1
"3299","5595",2
"3300","5596",3
"3301","5597",3
"3302","5598",2
"3303","5599",3
"3304","5600",2
"3305","5601",1
"3306","5602",3
"3307","5603",2
"3308","5604",1
"3309","5606",3
"3310","5607",3
"3311","5609",1
"3312","5610",5
"3313","5611",1
"3314","5612",2
"3315","5613",2
"3316","5614",2
"3317","5616",1
"3318","5617",1
"3319","5619",1
"3320","5620",2
"3321","5621",1
"3322","5622",1
"3323","5623",1
"3324","5625",1
"3325","5626",2
"3326","5627",1
"3327","5628",2
"3328","5629",2
"3329","5630",1
"3330","5631",1
"3331","5633",2
"3332","5634",2
"3333","5636",1
"3334","5637",2
"3335","5638",2
"3336","5639",1
"3337","5640",2
"3338","5642",2
"3339","5643",1
"3340","5644",1
"3341","5645",2
"3342","5646",1
"3343","5647",1
"3344","5651",1
"3345","5653",1
"3346","5654",1
"3347","5655",4
"3348","5657",2
"3349","5658",3
"3350","5659",2
"3351","5660",3
"3352","5661",3
"3353","5662",3
"3354","5663",1
"3355","5664",1
"3356","5666",2
"3357","5671",1
"3358","5672",3
"3359","5673",1
"3360","5674",2
"3361","5675",2
"3362","5676",4
"3363","5677",4
"3364","5680",1
"3365","5681",1
"3366","5682",1
"3367","5683",1
"3368","5684",2
"3369","5685",1
"3370","5686",4
"3371","5687",1
"3372","5688",1
"3373","5689",1
"3374","5690",2
"3375","5692",2
"3376","5693",4
"3377","5694",2
"3378","5695",1
"3379","5696",2
"3380","5697",1
"3381","5698",2
"3382","5699",1
"3383","5700",2
"3384","5701",1
"3385","5702",2
"3386","5703",1
"3387","5706",2
"3388","5707",2
"3389","5708",2
"3390","5709",1
"3391","5710",1
"3392","5712",3
"3393","5713",1
"3394","5714",2
"3395","5716",2
"3396","5717",3
"3397","5718",3
"3398","5719",2
"3399","5721",2
"3400","5723",3
"3401","5725",3
"3402","5726",1
"3403","5727",1
"3404","5728",2
"3405","5729",1
"3406","5730",1
"3407","5731",1
"3408","5732",1
"3409","5733",4
"3410","5735",3
"3411","5736",1
"3412","5737",1
"3413","5739",1
"3414","5741",1
"3415","5742",5
"3416","5743",3
"3417","5744",2
"3418","5745",1
"3419","5746",1
"3420","5747",1
"3421","5749",3
"3422","5751",3
"3423","5753",2
"3424","5754",1
"3425","5756",1
"3426","5759",1
"3427","5760",2
"3428","5761",4
"3429","5764",1
"3430","5765",3
"3431","5766",2
"3432","5767",3
"3433","5768",2
"3434","5769",2
"3435","5770",2
"3436","5771",2
"3437","5775",1
"3438","5778",1
"3439","5779",1
"3440","5780",2
"3441","5781",2
"3442","5782",1
"3443","5783",1
"3444","5784",1
"3445","5786",1
"3446","5788",2
"3447","5789",1
"3448","5792",1
"3449","5793",3
"3450","5794",1
"3451","5795",4
"3452","5796",4
"3453","5797",1
"3454","5798",3
"3455","5799",1
"3456","5800",1
"3457","5801",4
"3458","5802",2
"3459","5803",1
"3460","5805",1
"3461","5806",3
"3462","5807",1
"3463","5808",3
"3464","5811",2
"3465","5812",4
"3466","5814",1
"3467","5815",2
"3468","5816",1
"3469","5817",2
"3470","5818",1
"3471","5820",1
"3472","5821",2
"3473","5822",1
"3474","5823",3
"3475","5824",2
"3476","5826",1
"3477","5827",1
"3478","5828",2
"3479","5829",2
"3480","5830",1
"3481","5831",2
"3482","5832",2
"3483","5833",1
"3484","5834",1
"3485","5835",2
"3486","5837",1
"3487","5838",2
"3488","5839",2
"3489","5840",3
"3490","5841",4
"3491","5842",2
"3492","5843",3
"3493","5846",1
"3494","5847",1
"3495","5848",1
"3496","5849",2
"3497","5850",1
"3498","5851",3
"3499","5852",3
"3500","5853",2
"3501","5854",1
"3502","5855",1
"3503","5856",1
"3504","5857",3
"3505","5858",1
"3506","5859",1
"3507","5860",1
"3508","5861",2
"3509","5862",3
"3510","5863",2
"3511","5864",1
"3512","5865",1
"3513","5866",3
"3514","5868",1
"3515","5870",2
"3516","5871",1
"3517","5872",3
"3518","5873",2
"3519","5875",1
"3520","5877",1
"3521","5878",2
"3522","5879",3
"3523","5880",2
"3524","5881",2
"3525","5883",3
"3526","5884",1
"3527","5885",3
"3528","5886",1
"3529","5887",2
"3530","5888",1
"3531","5889",2
"3532","5890",2
"3533","5892",1
"3534","5894",1
"3535","5895",2
"3536","5896",2
"3537","5897",4
"3538","5899",2
"3539","5901",2
"3540","5902",1
"3541","5903",2
"3542","5904",1
"3543","5905",3
"3544","5907",3
"3545","5908",2
"3546","5910",3
"3547","5911",1
"3548","5912",2
"3549","5913",2
"3550","5914",1
"3551","5915",1
"3552","5919",2
"3553","5921",1
"3554","5922",4
"3555","5924",1
"3556","5925",1
"3557","5926",2
"3558","5928",2
"3559","5929",1
"3560","5930",2
"3561","5931",1
"3562","5933",2
"3563","5934",1
"3564","5938",2
"3565","5940",2
"3566","5941",4
"3567","5942",1
"3568","5943",1
"3569","5944",1
"3570","5946",2
"3571","5947",3
"3572","5950",1
"3573","5952",3
"3574","5953",2
"3575","5954",2
"3576","5955",1
"3577","5956",1
"3578","5957",4
"3579","5958",1
"3580","5960",4
"3581","5961",4
"3582","5962",1
"3583","5964",2
"3584","5965",1
"3585","5966",4
"3586","5967",3
"3587","5968",2
"3588","5970",1
"3589","5974",3
"3590","5975",3
"3591","5976",3
"3592","5977",1
"3593","5978",1
"3594","5979",2
"3595","5980",2
"3596","5982",1
"3597","5983",4
"3598","5984",1
"3599","5985",1
"3600","5988",2
"3601","5989",3
"3602","5992",1
"3603","5993",2
"3604","5994",2
"3605","5995",1
"3606","5996",2
"3607","5997",1
"3608","5998",2
"3609","6000",1
"3610","6003",2
"3611","6004",3
"3612","6005",1
"3613","6006",1
"3614","6008",1
"3615","6009",2
"3616","6011",2
"3617","6012",1
"3618","6013",1
"3619","6014",1
"3620","6018",1
"3621","6021",1
"3622","6022",2
"3623","6023",1
"3624","6024",2
"3625","6025",3
"3626","6027",1
"3627","6028",1
"3628","6029",1
"3629","6030",1
"3630","6032",1
"3631","6033",1
"3632","6034",2
"3633","6035",2
"3634","6036",2
"3635","6037",1
"3636","6038",2
"3637","6039",1
"3638","6040",1
"3639","6042",2
"3640","6043",1
"3641","6045",1
"3642","6047",1
"3643","6048",1
"3644","6049",1
"3645","6050",1
"3646","6051",1
"3647","6053",3
"3648","6054",2
"3649","6056",2
"3650","6058",1
"3651","6060",1
"3652","6061",1
"3653","6062",2
"3654","6063",1
"3655","6065",4
"3656","6066",3
"3657","6067",1
"3658","6069",4
"3659","6070",2
"3660","6072",3
"3661","6073",1
"3662","6074",4
"3663","6075",2
"3664","6076",1
"3665","6077",3
"3666","6078",1
"3667","6079",1
"3668","6080",1
"3669","6081",3
"3670","6082",1
"3671","6083",2
"3672","6084",1
"3673","6086",1
"3674","6087",2
"3675","6088",3
"3676","6090",1
"3677","6091",1
"3678","6092",1
"3679","6093",1
"3680","6095",1
"3681","6096",1
"3682","6098",2
"3683","6100",1
"3684","6101",2
"3685","6102",1
"3686","6105",1
"3687","6106",1
"3688","6107",2
"3689","6108",1
"3690","6110",2
"3691","6111",3
"3692","6114",5
"3693","6115",2
"3694","6116",1
"3695","6118",2
"3696","6119",3
"3697","6122",3
"3698","6123",1
"3699","6124",1
"3700","6125",1
"3701","6127",2
"3702","6128",1
"3703","6129",4
"3704","6130",2
"3705","6132",1
"3706","6135",4
"3707","6136",1
"3708","6137",1
"3709","6138",1
"3710","6139",1
"3711","6140",1
"3712","6141",1
"3713","6143",3
"3714","6145",2
"3715","6147",1
"3716","6148",2
"3717","6149",3
"3718","6151",4
"3719","6152",1
"3720","6153",1
"3721","6154",1
"3722","6155",3
"3723","6158",1
"3724","6159",1
"3725","6160",1
"3726","6161",1
"3727","6162",3
"3728","6163",1
"3729","6165",2
"3730","6166",2
"3731","6168",1
"3732","6171",1
"3733","6172",1
"3734","6174",1
"3735","6175",1
"3736","6178",2
"3737","6179",1
"3738","6180",2
"3739","6181",1
"3740","6182",4
"3741","6183",1
"3742","6185",1
"3743","6186",1
"3744","6187",4
"3745","6189",2
"3746","6191",1
"3747","6192",3
"3748","6194",1
"3749","6196",2
"3750","6197",2
"3751","6198",1
"3752","6199",1
"3753","6200",1
"3754","6202",2
"3755","6204",1
"3756","6206",1
"3757","6208",1
"3758","6209",1
"3759","6211",2
"3760","6212",1
"3761","6213",1
"3762","6214",1
"3763","6217",1
"3764","6219",2
"3765","6220",2
"3766","6221",3
"3767","6222",2
"3768","6223",2
"3769","6226",1
"3770","6227",3
"3771","6228",1
"3772","6229",3
"3773","6230",1
"3774","6231",2
"3775","6232",1
"3776","6233",2
"3777","6234",4
"3778","6237",2
"3779","6238",1
"3780","6239",2
"3781","6240",1
"3782","6241",1
"3783","6242",1
"3784","6243",2
"3785","6244",2
"3786","6248",1
"3787","6249",2
"3788","6250",2
"3789","6251",1
"3790","6252",1
"3791","6253",2
"3792","6254",3
"3793","6256",1
"3794","6257",2
"3795","6258",3
"3796","6261",2
"3797","6262",1
"3798","6263",2
"3799","6264",2
"3800","6265",1
"3801","6266",2
"3802","6267",2
"3803","6268",1
"3804","6269",1
"3805","6271",5
"3806","6272",1
"3807","6273",1
"3808","6274",2
"3809","6275",1
"3810","6276",1
"3811","6277",2
"3812","6278",1
"3813","6279",1
"3814","6280",1
"3815","6281",2
"3816","6282",1
"3817","6284",1
"3818","6285",1
"3819","6286",1
"3820","6288",4
"3821","6289",3
"3822","6290",2
"3823","6292",1
"3824","6293",3
"3825","6295",1
"3826","6297",1
"3827","6300",1
"3828","6301",1
"3829","6302",1
"3830","6303",1
"3831","6304",2
"3832","6305",1
"3833","6306",2
"3834","6308",3
"3835","6310",1
"3836","6311",2
"3837","6312",3
"3838","6313",1
"3839","6314",1
"3840","6315",2
"3841","6316",1
"3842","6317",1
"3843","6319",2
"3844","6321",1
"3845","6322",1
"3846","6324",2
"3847","6325",1
"3848","6327",1
"3849","6328",2
"3850","6329",2
"3851","6330",2
"3852","6331",2
"3853","6333",5
"3854","6334",3
"3855","6336",1
"3856","6337",1
"3857","6339",3
"3858","6341",1
"3859","6344",2
"3860","6345",1
"3861","6346",1
"3862","6347",1
"3863","6348",1
"3864","6349",1
"3865","6350",2
"3866","6351",2
"3867","6352",2
"3868","6353",1
"3869","6354",3
"3870","6355",3
"3871","6356",2
"3872","6357",3
"3873","6358",1
"3874","6360",2
"3875","6361",3
"3876","6365",1
"3877","6366",2
"3878","6367",1
"3879","6368",1
"3880","6370",1
"3881","6371",1
"3882","6373",2
"3883","6374",1
"3884","6375",3
"3885","6377",1
"3886","6380",1
"3887","6381",1
"3888","6382",1
"3889","6384",1
"3890","6385",2
"3891","6387",1
"3892","6388",2
"3893","6389",2
"3894","6390",4
"3895","6391",2
"3896","6392",1
"3897","6393",1
"3898","6395",1
"3899","6396",2
"3900","6398",2
"3901","6399",2
"3902","6401",2
"3903","6402",2
"3904","6403",3
"3905","6405",1
"3906","6407",1
"3907","6408",2
"3908","6413",1
"3909","6414",2
"3910","6415",1
"3911","6416",1
"3912","6418",1
"3913","6419",2
"3914","6420",3
"3915","6421",2
"3916","6422",2
"3917","6423",1
"3918","6426",2
"3919","6427",1
"3920","6428",1
"3921","6429",1
"3922","6430",1
"3923","6431",2
"3924","6436",1
"3925","6437",2
"3926","6439",3
"3927","6441",2
"3928","6442",1
"3929","6443",1
"3930","6444",2
"3931","6445",1
"3932","6447",2
"3933","6449",2
"3934","6450",3
"3935","6451",1
"3936","6452",4
"3937","6453",1
"3938","6454",2
"3939","6455",2
"3940","6456",2
"3941","6457",1
"3942","6458",1
"3943","6461",1
"3944","6462",2
"3945","6463",1
"3946","6464",1
"3947","6465",1
"3948","6466",2
"3949","6467",1
"3950","6469",2
"3951","6470",2
"3952","6474",2
"3953","6476",1
"3954","6477",1
"3955","6478",2
"3956","6480",1
"3957","6481",1
"3958","6482",1
"3959","6483",1
"3960","6486",1
"3961","6487",1
"3962","6488",1
"3963","6489",3
"3964","6490",4
"3965","6491",1
"3966","6492",2
"3967","6493",2
"3968","6494",2
"3969","6495",1
"3970","6496",1
"3971","6497",1
"3972","6498",2
"3973","6499",2
"3974","6500",2
"3975","6502",3
"3976","6503",1
"3977","6504",1
"3978","6506",2
"3979","6509",1
"3980","6511",2
"3981","6512",1
"3982","6514",3
"3983","6515",1
"3984","6516",2
"3985","6517",2
"3986","6519",2
"3987","6520",1
"3988","6522",1
"3989","6523",2
"3990","6524",1
"3991","6526",2
"3992","6529",2
"3993","6532",2
"3994","6534",1
"3995","6536",2
"3996","6537",3
"3997","6538",4
"3998","6539",3
"3999","6540",1
"4000","6541",3
"4001","6542",1
"4002","6543",1
"4003","6544",2
"4004","6546",1
"4005","6547",1
"4006","6548",1
"4007","6550",1
"4008","6551",1
"4009","6552",1
"4010","6553",2
"4011","6554",2
"4012","6556",1
"4013","6557",1
"4014","6560",1
"4015","6562",2
"4016","6564",1
"4017","6567",1
"4018","6568",1
"4019","6570",2
"4020","6571",2
"4021","6572",1
"4022","6575",2
"4023","6576",3
"4024","6577",1
"4025","6578",1
"4026","6579",2
"4027","6583",2
"4028","6585",1
"4029","6586",2
"4030","6587",2
"4031","6588",2
"4032","6590",2
"4033","6592",1
"4034","6593",1
"4035","6596",1
"4036","6598",4
"4037","6599",2
"4038","6602",1
"4039","6604",1
"4040","6605",1
"4041","6606",1
"4042","6607",1
"4043","6608",1
"4044","6610",1
"4045","6613",1
"4046","6616",4
"4047","6617",1
"4048","6618",1
"4049","6621",1
"4050","6622",1
"4051","6623",2
"4052","6625",3
"4053","6626",2
"4054","6630",3
"4055","6631",1
"4056","6632",1
"4057","6633",2
"4058","6634",1
"4059","6640",1
"4060","6641",4
"4061","6642",2
"4062","6643",1
"4063","6644",2
"4064","6645",1
"4065","6648",2
"4066","6651",1
"4067","6652",1
"4068","6653",2
"4069","6654",1
"4070","6656",1
"4071","6657",1
"4072","6660",1
"4073","6661",2
"4074","6662",1
"4075","6663",1
"4076","6666",1
"4077","6667",1
"4078","6668",1
"4079","6670",3
"4080","6671",2
"4081","6672",1
"4082","6673",2
"4083","6674",1
"4084","6676",1
"4085","6678",1
"4086","6680",3
"4087","6681",3
"4088","6683",1
"4089","6686",2
"4090","6689",4
"4091","6691",3
"4092","6693",1
"4093","6694",1
"4094","6695",3
"4095","6696",2
"4096","6699",3
"4097","6700",2
"4098","6701",1
"4099","6703",1
"4100","6704",2
"4101","6708",1
"4102","6711",3
"4103","6713",2
"4104","6714",1
"4105","6715",3
"4106","6716",1
"4107","6719",1
"4108","6720",2
"4109","6722",2
"4110","6726",1
"4111","6727",1
"4112","6730",1
"4113","6732",3
"4114","6733",2
"4115","6735",1
"4116","6738",1
"4117","6739",2
"4118","6740",2
"4119","6741",3
"4120","6744",3
"4121","6745",1
"4122","6746",1
"4123","6747",3
"4124","6749",3
"4125","6750",1
"4126","6751",1
"4127","6753",1
"4128","6754",2
"4129","6758",1
"4130","6760",1
"4131","6761",4
"4132","6764",2
"4133","6765",2
"4134","6767",1
"4135","6770",2
"4136","6771",1
"4137","6772",1
"4138","6773",1
"4139","6774",1
"4140","6775",1
"4141","6777",2
"4142","6779",2
"4143","6780",2
"4144","6782",1
"4145","6783",1
"4146","6784",1
"4147","6785",1
"4148","6786",2
"4149","6788",5
"4150","6790",1
"4151","6792",1
"4152","6794",3
"4153","6795",4
"4154","6797",1
"4155","6798",2
"4156","6799",3
"4157","6800",3
"4158","6801",1
"4159","6803",1
"4160","6807",1
"4161","6809",2
"4162","6810",1
"4163","6811",2
"4164","6815",1
"4165","6816",1
"4166","6817",1
"4167","6818",1
"4168","6820",2
"4169","6822",2
"4170","6824",2
"4171","6825",2
"4172","6826",2
"4173","6829",2
"4174","6830",1
"4175","6831",1
"4176","6832",1
"4177","6833",1
"4178","6836",1
"4179","6837",2
"4180","6838",1
"4181","6840",1
"4182","6841",3
"4183","6842",1
"4184","6843",2
"4185","6844",1
"4186","6845",1
"4187","6846",1
"4188","6848",1
"4189","6849",1
"4190","6850",1
"4191","6852",2
"4192","6853",2
"4193","6854",1
"4194","6855",1
"4195","6856",2
"4196","6858",1
"4197","6859",2
"4198","6860",1
"4199","6861",1
"4200","6862",1
"4201","6865",1
"4202","6866",1
"4203","6867",1
"4204","6869",2
"4205","6871",1
"4206","6875",4
"4207","6877",2
"4208","6878",1
"4209","6879",1
"4210","6881",1
"4211","6884",4
"4212","6885",1
"4213","6887",2
"4214","6888",2
"4215","6890",2
"4216","6893",2
"4217","6895",2
"4218","6896",2
"4219","6898",3
"4220","6899",1
"4221","6900",1
"4222","6902",1
"4223","6903",1
"4224","6905",2
"4225","6906",1
"4226","6907",1
"4227","6908",2
"4228","6909",1
"4229","6911",3
"4230","6912",1
"4231","6913",2
"4232","6915",1
"4233","6916",4
"4234","6918",1
"4235","6920",2
"4236","6922",1
"4237","6923",1
"4238","6924",2
"4239","6925",1
"4240","6926",1
"4241","6927",3
"4242","6928",3
"4243","6930",2
"4244","6931",1
"4245","6932",2
"4246","6933",1
"4247","6934",1
"4248","6935",2
"4249","6936",1
"4250","6938",2
"4251","6940",1
"4252","6941",4
"4253","6944",2
"4254","6946",2
"4255","6947",1
"4256","6948",1
"4257","6949",1
"4258","6950",1
"4259","6955",2
"4260","6956",2
"4261","6957",1
"4262","6963",1
"4263","6964",1
"4264","6965",2
"4265","6966",2
"4266","6967",1
"4267","6968",1
"4268","6969",1
"4269","6971",1
"4270","6972",2
"4271","6973",1
"4272","6974",2
"4273","6975",1
"4274","6976",1
"4275","6977",2
"4276","6978",3
"4277","6980",2
"4278","6981",5
"4279","6987",1
"4280","6988",1
"4281","6989",2
"4282","6990",2
"4283","6991",1
"4284","6994",2
"4285","6995",1
"4286","6997",2
"4287","6999",2
"4288","7000",2
"4289","7005",3
"4290","7006",1
"4291","7008",3
"4292","7009",1
"4293","7010",2
"4294","7011",2
"4295","7012",1
"4296","7013",2
"4297","7014",2
"4298","7015",3
"4299","7016",2
"4300","7017",1
"4301","7023",1
"4302","7024",4
"4303","7025",1
"4304","7027",3
"4305","7030",2
"4306","7033",2
"4307","7035",3
"4308","7037",1
"4309","7038",2
"4310","7039",2
"4311","7040",2
"4312","7041",1
"4313","7042",2
"4314","7044",1
"4315","7045",1
"4316","7046",2
"4317","7047",1
"4318","7050",2
"4319","7051",1
"4320","7052",2
"4321","7055",1
"4322","7057",1
"4323","7058",3
"4324","7059",1
"4325","7060",2
"4326","7062",3
"4327","7063",3
"4328","7064",2
"4329","7065",2
"4330","7067",1
"4331","7068",1
"4332","7070",3
"4333","7072",1
"4334","7074",1
"4335","7076",2
"4336","7078",1
"4337","7079",2
"4338","7080",1
"4339","7081",1
"4340","7082",1
"4341","7083",2
"4342","7085",1
"4343","7086",1
"4344","7087",3
"4345","7088",3
"4346","7089",1
"4347","7090",1
"4348","7091",1
"4349","7094",5
"4350","7095",3
"4351","7096",1
"4352","7097",2
"4353","7101",2
"4354","7102",2
"4355","7105",1
"4356","7108",2
"4357","7110",1
"4358","7112",3
"4359","7114",1
"4360","7115",2
"4361","7116",1
"4362","7120",1
"4363","7122",1
"4364","7123",2
"4365","7124",1
"4366","7125",1
"4367","7127",2
"4368","7128",1
"4369","7129",1
"4370","7130",1
"4371","7132",2
"4372","7134",5
"4373","7138",1
"4374","7140",3
"4375","7142",2
"4376","7143",1
"4377","7144",1
"4378","7145",1
"4379","7147",1
"4380","7148",2
"4381","7149",2
"4382","7150",1
"4383","7151",1
"4384","7152",1
"4385","7153",1
"4386","7155",1
"4387","7158",1
"4388","7159",1
"4389","7161",3
"4390","7162",1
"4391","7163",1
"4392","7164",5
"4393","7165",1
"4394","7167",1
"4395","7168",1
"4396","7171",2
"4397","7173",1
"4398","7175",1
"4399","7177",1
"4400","7178",1
"4401","7179",1
"4402","7180",1
"4403","7181",1
"4404","7182",1
"4405","7186",3
"4406","7187",1
"4407","7191",1
"4408","7193",2
"4409","7195",2
"4410","7196",1
"4411","7197",2
"4412","7198",1
"4413","7199",2
"4414","7200",1
"4415","7201",1
"4416","7202",3
"4417","7205",2
"4418","7209",1
"4419","7211",1
"4420","7212",1
"4421","7214",1
"4422","7215",1
"4423","7217",2
"4424","7222",1
"4425","7225",2
"4426","7227",1
"4427","7230",1
"4428","7231",2
"4429","7232",2
"4430","7233",1
"4431","7234",1
"4432","7244",2
"4433","7245",1
"4434","7246",1
"4435","7247",1
"4436","7248",3
"4437","7250",1
"4438","7252",2
"4439","7254",2
"4440","7255",2
"4441","7256",1
"4442","7257",1
"4443","7258",1
"4444","7259",1
"4445","7261",3
"4446","7262",1
"4447","7263",1
"4448","7264",1
"4449","7266",1
"4450","7267",2
"4451","7268",1
"4452","7269",1
"4453","7270",1
"4454","7271",1
"4455","7272",1
"4456","7273",1
"4457","7274",1
"4458","7275",1
"4459","7276",1
"4460","7280",1
"4461","7282",1
"4462","7283",1
"4463","7286",2
"4464","7288",2
"4465","7291",1
"4466","7292",1
"4467","7295",1
"4468","7296",1
"4469","7297",1
"4470","7298",1
"4471","7299",3
"4472","7301",2
"4473","7303",1
"4474","7305",2
"4475","7306",1
"4476","7309",1
"4477","7310",1
"4478","7312",2
"4479","7316",2
"4480","7317",1
"4481","7318",1
"4482","7319",1
"4483","7320",1
"4484","7322",1
"4485","7323",1
"4486","7324",3
"4487","7325",1
"4488","7326",1
"4489","7333",2
"4490","7335",1
"4491","7338",2
"4492","7339",2
"4493","7340",2
"4494","7342",3
"4495","7343",1
"4496","7344",1
"4497","7345",1
"4498","7348",2
"4499","7353",1
"4500","7354",1
"4501","7356",1
"4502","7358",3
"4503","7360",1
"4504","7365",1
"4505","7366",2
"4506","7369",3
"4507","7370",2
"4508","7371",2
"4509","7372",1
"4510","7374",1
"4511","7375",3
"4512","7376",1
"4513","7379",1
"4514","7380",1
"4515","7386",2
"4516","7388",3
"4517","7390",2
"4518","7392",1
"4519","7395",2
"4520","7398",3
"4521","7400",2
"4522","7402",1
"4523","7403",1
"4524","7404",1
"4525","7405",1
"4526","7406",1
"4527","7408",1
"4528","7411",1
"4529","7412",2
"4530","7413",1
"4531","7416",1
"4532","7420",1
"4533","7421",1
"4534","7423",1
"4535","7428",1
"4536","7431",2
"4537","7432",2
"4538","7433",1
"4539","7436",1
"4540","7437",1
"4541","7438",2
"4542","7439",1
"4543","7440",2
"4544","7441",2
"4545","7442",1
"4546","7443",1
"4547","7444",1
"4548","7445",1
"4549","7446",1
"4550","7447",1
"4551","7451",2
"4552","7452",1
"4553","7453",1
"4554","7454",2
"4555","7456",1
"4556","7458",1
"4557","7460",3
"4558","7461",3
"4559","7463",1
"4560","7466",1
"4561","7469",3
"4562","7471",2
"4563","7472",2
"4564","7473",2
"4565","7476",1
"4566","7477",1
"4567","7479",2
"4568","7480",1
"4569","7482",1
"4570","7484",2
"4571","7485",1
"4572","7488",1
"4573","7489",4
"4574","7490",1
"4575","7492",2
"4576","7493",1
"4577","7494",2
"4578","7495",1
"4579","7498",1
"4580","7501",3
"4581","7502",2
"4582","7503",3
"4583","7504",1
"4584","7506",2
"4585","7507",1
"4586","7508",1
"4587","7510",2
"4588","7512",1
"4589","7513",1
"4590","7515",1
"4591","7516",1
"4592","7520",2
"4593","7522",2
"4594","7529",1
"4595","7531",1
"4596","7534",2
"4597","7535",3
"4598","7538",1
"4599","7542",1
"4600","7543",1
"4601","7544",1
"4602","7545",2
"4603","7551",2
"4604","7555",2
"4605","7561",1
"4606","7564",1
"4607","7566",1
"4608","7568",1
"4609","7570",2
"4610","7576",1
"4611","7577",1
"4612","7578",1
"4613","7579",1
"4614","7581",2
"4615","7584",1
"4616","7585",2
"4617","7587",1
"4618","7588",2
"4619","7589",1
"4620","7590",1
"4621","7592",3
"4622","7596",1
"4623","7599",1
"4624","7601",3
"4625","7602",1
"4626","7604",1
"4627","7605",1
"4628","7607",1
"4629","7611",1
"4630","7612",1
"4631","7613",1
"4632","7614",3
"4633","7617",2
"4634","7619",2
"4635","7622",1
"4636","7625",1
"4637","7627",1
"4638","7628",1
"4639","7630",1
"4640","7632",1
"4641","7633",1
"4642","7634",2
"4643","7636",1
"4644","7638",1
"4645","7641",2
"4646","7647",1
"4647","7648",2
"4648","7651",1
"4649","7654",1
"4650","7655",2
"4651","7657",3
"4652","7658",1
"4653","7660",1
"4654","7663",1
"4655","7669",2
"4656","7670",1
"4657","7673",1
"4658","7674",1
"4659","7676",2
"4660","7677",1
"4661","7680",1
"4662","7682",2
"4663","7683",2
"4664","7684",3
"4665","7685",2
"4666","7687",1
"4667","7688",1
"4668","7690",2
"4669","7691",2
"4670","7695",1
"4671","7696",1
"4672","7697",1
"4673","7702",1
"4674","7703",3
"4675","7705",1
"4676","7706",2
"4677","7707",1
"4678","7711",2
"4679","7714",2
"4680","7715",2
"4681","7721",1
"4682","7723",2
"4683","7724",1
"4684","7725",1
"4685","7734",1
"4686","7735",1
"4687","7736",2
"4688","7738",2
"4689","7739",2
"4690","7742",1
"4691","7743",1
"4692","7744",2
"4693","7746",1
"4694","7748",1
"4695","7749",2
"4696","7750",1
"4697","7752",2
"4698","7753",1
"4699","7755",2
"4700","7756",2
"4701","7757",1
"4702","7758",1
"4703","7760",1
"4704","7761",1
"4705","7762",1
"4706","7764",1
"4707","7765",1
"4708","7770",1
"4709","7771",1
"4710","7775",1
"4711","7776",2
"4712","7782",2
"4713","7783",1
"4714","7784",1
"4715","7787",1
"4716","7789",1
"4717","7790",1
"4718","7791",1
"4719","7793",2
"4720","7794",1
"4721","7796",2
"4722","7797",1
"4723","7803",1
"4724","7804",1
"4725","7807",1
"4726","7808",1
"4727","7809",1
"4728","7810",2
"4729","7813",1
"4730","7814",1
"4731","7815",1
"4732","7816",1
"4733","7817",1
"4734","7819",2
"4735","7820",1
"4736","7821",3
"4737","7823",2
"4738","7824",1
"4739","7825",1
"4740","7826",1
"4741","7828",1
"4742","7830",1
"4743","7832",1
"4744","7834",1
"4745","7837",1
"4746","7843",1
"4747","7844",3
"4748","7847",1
"4749","7849",1
"4750","7851",1
"4751","7854",2
"4752","7857",1
"4753","7858",1
"4754","7864",2
"4755","7867",1
"4756","7868",1
"4757","7870",2
"4758","7872",2
"4759","7877",1
"4760","7880",1
"4761","7881",1
"4762","7883",1
"4763","7888",3
"4764","7889",1
"4765","7891",1
"4766","7892",1
"4767","7896",1
"4768","7897",1
"4769","7898",1
"4770","7900",1
"4771","7903",1
"4772","7904",1
"4773","7907",1
"4774","7908",1
"4775","7909",1
"4776","7910",1
"4777","7911",1
